Year,Month,Day,Hour,GHI,Wind Speed,Wind Direction,Relative Humidity,Temperature
2017,9,11,15,236,1.9,18.8,50.63,21
2017,9,11,16,493,1.9,13.4,55.59,20
2017,9,11,17,238,1.5,12.6,71.04,17
2017,9,11,18,19,1,17,93.84,14
2017,9,11,19,0,0.8,22.2,100,12
2017,9,11,20,0,0.7,31.7,100,11
2017,9,11,21,0,0.6,45,100,11
2017,9,11,22,0,0.5,51.8,100,10
2017,9,11,23,0,0.3,45.8,100,10
2017,9,12,0,0,0.2,28,100,9
2017,9,12,1,0,0.2,6,100,9
2017,9,12,2,0,0.2,350.6,100,8
2017,9,12,3,0,0.1,341.4,100,8
2017,9,12,4,0,0.1,344.3,100,7
2017,9,12,5,0,0.1,0.4,100,7
2017,9,12,6,0,0.2,13.1,96.1,8
2017,9,12,7,229,0.6,9,73.89,11
2017,9,12,8,495,1.2,22.4,54.18,15
2017,9,12,9,734,1.5,22.2,38.91,18
2017,9,12,10,919,1.6,22.5,36.82,19
2017,9,12,11,1037,1.5,23.2,34.63,21
2017,9,12,12,1077,1.5,23.3,34.77,22
2017,9,12,13,1037,1.4,21.8,34.45,22
2017,9,12,14,920,1.2,18.6,35.79,23
2017,9,12,15,736,1.1,14.7,39.21,22
2017,9,12,16,502,1,12.7,43.3,21
2017,9,12,17,242,0.7,10.6,60.95,18
2017,9,12,18,18,0.6,356.8,72.4,16
2017,9,12,19,0,0.7,353.1,76.59,14
2017,9,12,20,0,0.8,0.4,87.85,12
2017,9,12,21,0,0.6,11.8,85.68,12
2017,9,12,22,0,0.3,23.8,88.48,11
2017,9,12,23,0,0.2,30,84.9,10
2017,9,13,0,0,0.2,35.9,86.86,10
2017,9,13,1,0,0.2,51.3,82.91,10
2017,9,13,2,0,0.1,63.1,79.46,10
2017,9,13,3,0,0.1,56.1,77.09,9
2017,9,13,4,0,0.1,7.1,80.29,9
2017,9,13,5,0,0.2,341.6,78.05,9
2017,9,13,6,0,0.2,332.4,71.96,10
2017,9,13,7,219,0.2,313.8,71.72,13
2017,9,13,8,475,0.3,291.5,53.28,17
2017,9,13,9,706,0.6,23.6,41.41,20
2017,9,13,10,529,0.7,31.9,39.97,21
2017,9,13,11,772,0.6,35.9,39.3,22
2017,9,13,12,710,0.5,39.5,39.05,23
2017,9,13,13,869,0.3,47.6,41.15,23
2017,9,13,14,439,0.3,57.9,45.8,22
2017,9,13,15,348,0.3,73.3,50.52,21
2017,9,13,16,168,0.3,104.7,55.96,20
2017,9,13,17,78,0.2,139.6,68.74,18
2017,9,13,18,4,0.2,133.8,90.11,16
2017,9,13,19,0,0.2,112.1,94.86,15
2017,9,13,20,0,0.2,128.9,93.91,14
2017,9,13,21,0,0.2,179.7,99.58,14
2017,9,13,22,0,0.4,211.1,99.15,14
2017,9,13,23,0,0.5,224,100,13
2017,9,14,0,0,0.6,231.4,100,13
2017,9,14,1,0,0.6,235.4,100,12
2017,9,14,2,0,0.7,237.7,100,12
2017,9,14,3,0,0.6,241.4,100,12
2017,9,14,4,0,0.5,241.2,100,12
2017,9,14,5,0,0.4,240.9,100,12
2017,9,14,6,0,0.3,243.7,93.65,13
2017,9,14,7,146,0.3,242,91.14,15
2017,9,14,8,454,0.6,331.3,76.13,18
2017,9,14,9,683,1,16.4,56.91,21
2017,9,14,10,864,1.1,20.8,48.01,23
2017,9,14,11,790,1.2,17.3,46.27,24
2017,9,14,12,1019,1.2,14.1,44.73,25
2017,9,14,13,976,0.9,16.4,48.86,24
2017,9,14,14,622,0.7,22.1,50.92,23
2017,9,14,15,474,0.7,21.6,58.17,21
2017,9,14,16,163,0.7,20.1,63.6,20
2017,9,14,17,76,0.6,23.3,72.37,18
2017,9,14,18,4,0.4,22.9,90.24,16
2017,9,14,19,0,0.3,30.2,100,15
2017,9,14,20,0,0.2,48.6,100,14
2017,9,14,21,0,0.2,19.5,100,14
2017,9,14,22,0,0.4,324.9,100,13
2017,9,14,23,0,0.6,297,100,13
2017,9,15,0,0,0.7,279.1,100,12
2017,9,15,1,0,0.8,268.5,100,11
2017,9,15,2,0,0.8,262.9,100,11
2017,9,15,3,0,0.8,263.3,100,11
2017,9,15,4,0,0.7,268.3,100,11
2017,9,15,5,0,0.7,278.3,100,10
2017,9,15,6,0,0.7,292.3,99.79,11
2017,9,15,7,211,1,321.2,90.62,14
2017,9,15,8,465,1.5,341.8,75.23,17
2017,9,15,9,695,1.9,8.4,56.27,20
2017,9,15,10,875,2,16.3,47.53,22
2017,9,15,11,988,2.1,18.2,44.6,23
2017,9,15,12,1026,2,17.6,42.56,24
2017,9,15,13,986,2,15,43.07,24
2017,9,15,14,871,2.1,11.9,46.19,23
2017,9,15,15,692,2,10.7,49.32,22
2017,9,15,16,465,1.8,11.6,53.27,21
2017,9,15,17,216,1.4,14,63.58,19
2017,9,15,18,11,1,16.7,80.73,17
2017,9,15,19,0,0.9,20.5,87.8,15
2017,9,15,20,0,0.8,26.5,90.41,14
2017,9,15,21,0,0.7,36.4,86.78,13
2017,9,15,22,0,0.5,50.9,89.36,13
2017,9,15,23,0,0.4,64.4,85.95,13
2017,9,16,0,0,0.4,78.8,88.34,12
2017,9,16,1,0,0.5,96.1,84.74,12
2017,9,16,2,0,0.6,108.7,81.65,12
2017,9,16,3,0,0.7,123.9,77.89,12
2017,9,16,4,0,0.8,140.7,75.15,12
2017,9,16,5,0,0.9,149.6,73.89,12
2017,9,16,6,0,0.7,154.6,73.17,12
2017,9,16,7,96,0.7,161,73.41,14
2017,9,16,8,400,0.7,179.7,64.66,16
2017,9,16,9,693,0.4,183,51.06,19
2017,9,16,10,871,0.4,129.1,42.77,21
2017,9,16,11,984,0.5,95.5,41.15,23
2017,9,16,12,1021,0.4,82.2,42.57,23
2017,9,16,13,980,0.4,66.7,42.09,24
2017,9,16,14,475,0.3,57.2,46.34,23
2017,9,16,15,682,0.3,61.1,50.59,22
2017,9,16,16,333,0.3,68.5,55.64,21
2017,9,16,17,208,0.2,71.4,67.67,19
2017,9,16,18,10,0.2,75.9,87.52,17
2017,9,16,19,0,0.2,109.7,90.71,16
2017,9,16,20,0,0.3,150.1,86.52,16
2017,9,16,21,0,0.4,135.5,82.56,16
2017,9,16,22,0,0.5,117.3,86.95,15
2017,9,16,23,0,0.6,127.5,85.79,15
2017,9,17,0,0,0.6,145.6,90.63,14
2017,9,17,1,0,0.6,159,89.45,14
2017,9,17,2,0,0.7,165.5,87.83,13
2017,9,17,3,0,0.7,167.8,92.36,13
2017,9,17,4,0,0.6,164.5,90.84,13
2017,9,17,5,0,0.5,159.5,89.4,13
2017,9,17,6,0,0.4,149.5,82.89,13
2017,9,17,7,203,0.4,144.7,83.54,16
2017,9,17,8,450,0.5,143.1,74.18,19
2017,9,17,9,676,0.6,130.8,62.97,21
2017,9,17,10,854,0.6,126,58.35,22
2017,9,17,11,967,0.6,127.7,56.58,23
2017,9,17,12,1005,0.6,123.3,54.89,23
2017,9,17,13,963,0.6,114.3,59.85,23
2017,9,17,14,650,0.5,103.5,65.07,22
2017,9,17,15,230,0.5,90,71.68,21
2017,9,17,16,432,0.4,70.9,80.06,19
2017,9,17,17,193,0.3,49.7,96.29,18
2017,9,17,18,0,0.3,30.7,100,17
2017,9,17,19,0,0.3,30,100,17
2017,9,17,20,0,0.5,39.5,100,16
2017,9,17,21,0,0.6,52.2,100,16
2017,9,17,22,0,0.7,60.4,100,16
2017,9,17,23,0,0.7,67.7,100,15
2017,9,18,0,0,0.6,72.1,100,15
2017,9,18,1,0,0.4,74.1,100,15
2017,9,18,2,0,0.3,71.1,100,15
2017,9,18,3,0,0.2,63.1,100,14
2017,9,18,4,0,0.2,69.9,100,14
2017,9,18,5,0,0.3,24.3,100,14
2017,9,18,6,0,0.7,10.8,100,14
2017,9,18,7,167,1.1,23.1,98.53,16
2017,9,18,8,70,1.4,37.4,91.24,18
2017,9,18,9,425,1.6,56.5,76.87,20
2017,9,18,10,485,1.6,68.2,64.97,22
2017,9,18,11,976,1.5,73,60.29,23
2017,9,18,12,765,1.2,74.2,56.35,24
2017,9,18,13,972,1.1,71.4,55.95,24
2017,9,18,14,858,1,63.2,59.17,23
2017,9,18,15,411,0.9,50.7,62.97,22
2017,9,18,16,384,0.8,39.5,68.54,21
2017,9,18,17,173,0.6,26,77.83,20
2017,9,18,18,0,0.5,16.4,95,18
2017,9,18,19,0,0.7,23,99.65,17
2017,9,18,20,0,0.9,33.5,100,16
2017,9,18,21,0,1,38,100,16
2017,9,18,22,0,0.9,42.1,100,15
2017,9,18,23,0,0.8,46.7,100,15
2017,9,19,0,0,0.8,53,100,14
2017,9,19,1,0,0.7,61,100,14
2017,9,19,2,0,0.6,72.3,100,14
2017,9,19,3,0,0.5,83.8,100,13
2017,9,19,4,0,0.5,95.1,100,13
2017,9,19,5,0,0.4,110.2,100,13
2017,9,19,6,0,0.5,84.8,100,14
2017,9,19,7,206,0.7,67.3,97.16,16
2017,9,19,8,280,0.8,69.3,89.07,18
2017,9,19,9,445,0.9,64.7,68.78,21
2017,9,19,10,875,0.9,62.5,59.03,23
2017,9,19,11,988,0.9,65.9,55.44,24
2017,9,19,12,1024,0.8,69.8,52.32,24
2017,9,19,13,982,0.7,66.4,55.63,24
2017,9,19,14,864,0.7,55.6,55.4,24
2017,9,19,15,509,0.7,36,58.71,23
2017,9,19,16,417,0.6,21.9,63.52,22
2017,9,19,17,187,0.5,10.4,76.73,20
2017,9,19,18,0,0.5,8.3,93.16,18
2017,9,19,19,0,0.4,11.5,98.15,17
2017,9,19,20,0,0.4,8.3,95.47,17
2017,9,19,21,0,0.5,1.4,99.27,16
2017,9,19,22,0,0.5,1.4,97.11,15
2017,9,19,23,0,0.5,4.4,100,15
2017,9,20,0,0,0.5,7.5,100,15
2017,9,20,1,0,0.5,4.6,100,14
2017,9,20,2,0,0.5,3,100,14
2017,9,20,3,0,0.6,8.6,100,13
2017,9,20,4,0,0.7,22.7,100,13
2017,9,20,5,0,0.7,40.8,100,13
2017,9,20,6,0,0.9,49.8,100,14
2017,9,20,7,196,1.2,58.1,95.47,16
2017,9,20,8,315,1.3,69.2,87.25,18
2017,9,20,9,678,1.5,70.5,70.24,21
2017,9,20,10,859,1.7,68.6,59.98,23
2017,9,20,11,973,1.8,64.5,55.63,24
2017,9,20,12,1010,1.9,58.2,51.97,25
2017,9,20,13,630,1.9,52.4,55.54,24
2017,9,20,14,534,1.8,53.4,60.23,23
2017,9,20,15,273,1.7,54.3,66.23,22
2017,9,20,16,263,1.6,51.3,74.14,20
2017,9,20,17,115,1.5,45.6,89.27,19
2017,9,20,18,0,1.4,39,100,17
2017,9,20,19,0,1.5,34.8,100,17
2017,9,20,20,0,1.6,32.3,100,17
2017,9,20,21,0,1.5,30.2,100,17
2017,9,20,22,0,1.4,33.2,100,16
2017,9,20,23,0,1.3,42,100,16
2017,9,21,0,0,1.2,58.8,100,15
2017,9,21,1,0,1,77.6,100,15
2017,9,21,2,0,0.9,97.6,100,15
2017,9,21,3,0,0.9,106,100,14
2017,9,21,4,0,0.8,103.6,100,14
2017,9,21,5,0,0.7,101.5,100,14
2017,9,21,6,0,0.7,98.4,100,14
2017,9,21,7,124,0.8,90.8,100,15
2017,9,21,8,274,0.9,90.2,95.02,16
2017,9,21,9,506,1.1,86.9,91.35,18
2017,9,21,10,586,1.2,87.2,82.07,19
2017,9,21,11,827,1.1,96,71.39,21
2017,9,21,12,783,0.8,115.6,67.23,22
2017,9,21,13,703,0.6,133.5,71.43,21
2017,9,21,14,649,0.4,143,71.85,21
2017,9,21,15,318,0.2,133,77.87,20
2017,9,21,16,261,0.3,58,85.45,19
2017,9,21,17,114,0.3,21.1,95.79,18
2017,9,21,18,0,0.3,9.5,100,17
2017,9,21,19,0,0.6,12.1,100,16
2017,9,21,20,0,0.9,12,100,16
2017,9,21,21,0,0.8,21.1,100,16
2017,9,21,22,0,0.6,39.5,100,16
2017,9,21,23,0,0.4,40.2,100,16
2017,9,22,0,0,0.4,74,100,15
2017,9,22,1,0,0.5,90.5,100,15
2017,9,22,2,0,0.6,112.6,100,15
2017,9,22,3,0,0.6,134.4,100,15
2017,9,22,4,0,0.6,148.7,100,15
2017,9,22,5,0,0.5,155.9,100,15
2017,9,22,6,0,0.6,158.5,100,15
2017,9,22,7,154,0.8,162.5,100,15
2017,9,22,8,342,1,169.1,100,16
2017,9,22,9,549,1,173.3,92.26,18
2017,9,22,10,852,0.9,175.3,84.61,19
2017,9,22,11,962,0.9,170.1,76.98,20
2017,9,22,12,628,0.8,161.1,75.87,20
2017,9,22,13,765,0.7,149.8,75.64,20
2017,9,22,14,618,0.6,139.5,81.72,19
2017,9,22,15,650,0.5,131.1,90.07,18
2017,9,22,16,424,0.4,132.9,93.92,18
2017,9,22,17,183,0.3,142,100,17
2017,9,22,18,0,0.4,163.2,100,17
2017,9,22,19,0,0.7,180.7,100,16
2017,9,22,20,0,1,182.4,100,16
2017,9,22,21,0,1.2,180.9,100,16
2017,9,22,22,0,1.2,180.9,100,15
2017,9,22,23,0,0.8,188.2,100,15
2017,9,23,0,0,0.5,214.1,100,15
2017,9,23,1,0,0.4,220.7,100,15
2017,9,23,2,0,0.4,223.1,100,14
2017,9,23,3,0,0.4,227.5,100,14
2017,9,23,4,0,0.4,221.6,100,14
2017,9,23,5,0,0.4,208.1,100,14
2017,9,23,6,0,0.5,190.7,100,14
2017,9,23,7,178,0.8,173.8,100,15
2017,9,23,8,383,1.1,166.8,95.49,16
2017,9,23,9,560,1.3,162.2,90.94,18
2017,9,23,10,579,1.4,162,83.26,19
2017,9,23,11,625,1.5,163.5,76.87,20
2017,9,23,12,554,1.4,165.9,76.05,20
2017,9,23,13,605,1.3,167.9,75.56,20
2017,9,23,14,615,1.2,168.9,81.49,19
2017,9,23,15,446,1,167,88.25,18
2017,9,23,16,366,0.8,163.8,90.62,17
2017,9,23,17,157,0.7,165.7,100,17
2017,9,23,18,0,0.5,170.8,100,16
2017,9,23,19,0,0.5,174.3,100,16
2017,9,23,20,0,0.5,177.1,100,16
2017,9,23,21,0,0.5,182.8,100,16
2017,9,23,22,0,0.5,188.8,100,15
2017,9,23,23,0,0.6,193.8,100,15
2017,9,24,0,0,0.5,202.5,100,15
2017,9,24,1,0,0.4,209.8,100,14
2017,9,24,2,0,0.4,207.7,100,14
2017,9,24,3,0,0.3,201.2,100,14
2017,9,24,4,0,0.3,168.2,100,14
2017,9,24,5,0,0.4,150,100,14
2017,9,24,6,0,0.6,156.7,100,14
2017,9,24,7,69,1,168.9,100,14
2017,9,24,8,331,1.4,172.9,98.31,16
2017,9,24,9,436,1.5,178.4,86.17,18
2017,9,24,10,609,1.5,182.6,74.41,19
2017,9,24,11,518,1.4,186.2,70.02,20
2017,9,24,12,297,1.2,191.7,70.14,20
2017,9,24,13,331,1.1,203.1,74.99,20
2017,9,24,14,87,0.9,214.7,75.97,20
2017,9,24,15,77,0.7,223.3,82.21,19
2017,9,24,16,328,0.6,230.4,89.41,18
2017,9,24,17,137,0.6,230.4,98.43,17
2017,9,24,18,0,0.7,224.1,100,16
2017,9,24,19,0,0.9,220.6,100,16
2017,9,24,20,0,1,217.2,100,15
2017,9,24,21,0,0.9,219.2,100,15
2017,9,24,22,0,0.7,228.4,100,15
2017,9,24,23,0,0.5,244.1,100,14
2017,9,25,0,0,0.5,256.4,100,14
2017,9,25,1,0,0.5,262,100,14
2017,9,25,2,0,0.4,258.5,100,14
2017,9,25,3,0,0.4,283.6,100,14
2017,9,25,4,0,0.3,300.8,100,13
2017,9,25,5,0,0.2,307.9,100,13
2017,9,25,6,0,0.2,304.7,100,13
2017,9,25,7,93,0.6,224.7,99.66,15
2017,9,25,8,338,0.9,219.3,86.73,18
2017,9,25,9,664,0.9,220.3,74.21,20
2017,9,25,10,686,0.8,227.5,69.5,21
2017,9,25,11,948,0.7,239,66.33,22
2017,9,25,12,239,0.6,258,67.41,22
2017,9,25,13,727,0.6,278,72.71,21
2017,9,25,14,606,0.5,293.3,78.93,20
2017,9,25,15,250,0.4,307.6,86.15,19
2017,9,25,16,45,0.4,320.6,94.28,18
2017,9,25,17,18,0.3,324.9,100,17
2017,9,25,18,0,0.2,309.5,100,17
2017,9,25,19,0,0.2,262.5,100,16
2017,9,25,20,0,0.3,237.1,100,16
2017,9,25,21,0,0.4,228.9,100,16
2017,9,25,22,0,0.4,217.8,100,16
2017,9,25,23,0,0.4,210.2,100,15
2017,9,26,0,0,0.4,219.5,100,15
2017,9,26,1,0,0.5,249,100,15
2017,9,26,2,0,0.6,258.6,100,15
2017,9,26,3,0,0.5,264.2,100,14
2017,9,26,4,0,0.3,264.4,100,14
2017,9,26,5,0,0.3,259.6,100,14
2017,9,26,6,0,0.4,255.7,100,14
2017,9,26,7,164,0.6,284.7,99.91,16
2017,9,26,8,320,0.7,318.3,93.11,18
2017,9,26,9,500,0.8,346.6,80.21,19
2017,9,26,10,828,0.7,12.9,73.23,21
2017,9,26,11,939,0.7,45.3,69.07,22
2017,9,26,12,736,0.7,70.7,70.17,22
2017,9,26,13,820,0.6,84.5,75.98,21
2017,9,26,14,483,0.5,88.4,77.29,21
2017,9,26,15,589,0.4,85.2,84.07,20
2017,9,26,16,262,0.3,73.6,91.67,19
2017,9,26,17,106,0.3,45.9,100,18
2017,9,26,18,0,0.5,40.8,100,17
2017,9,26,19,0,0.6,51.3,100,17
2017,9,26,20,0,0.7,56.3,100,16
2017,9,26,21,0,0.6,52.2,100,16
2017,9,26,22,0,0.5,37.9,100,16
2017,9,26,23,0,0.4,23.4,100,15
2017,9,27,0,0,0.3,357.1,100,15
2017,9,27,1,0,0.4,342.9,100,15
2017,9,27,2,0,0.6,348.1,100,15
2017,9,27,3,0,0.8,352.1,100,15
2017,9,27,4,0,0.9,6.5,100,14
2017,9,27,5,0,1,23.8,100,14
2017,9,27,6,0,1.1,34.1,100,14
2017,9,27,7,3,1.4,38.4,100,15
2017,9,27,8,55,1.7,46.3,100,16
2017,9,27,9,207,2,55.3,89.14,18
2017,9,27,10,690,2.2,62.1,75.59,20
2017,9,27,11,728,2.2,63.8,69.18,21
2017,9,27,12,655,2.1,62.2,67.25,21
2017,9,27,13,679,2,58.1,65.96,21
2017,9,27,14,497,2,50.8,70.08,20
2017,9,27,15,35,2,45.2,70.75,19
2017,9,27,16,297,1.8,43.2,77.08,18
2017,9,27,17,124,1.4,40.9,90.97,17
2017,9,27,18,0,1,39.2,100,15
2017,9,27,19,0,1,40.2,100,15
2017,9,27,20,0,1.1,44.6,100,15
2017,9,27,21,0,1,46.1,100,14
2017,9,27,22,0,1,42.7,100,14
2017,9,27,23,0,0.9,39.3,100,14
2017,9,28,0,0,0.9,36.2,100,14
2017,9,28,1,0,1,36.8,100,14
2017,9,28,2,0,1,42.6,100,14
2017,9,28,3,0,0.9,45.1,100,14
2017,9,28,4,0,0.9,42.5,100,13
2017,9,28,5,0,0.9,37.8,100,13
2017,9,28,6,0,1.1,38.4,100,13
2017,9,28,7,102,1.6,38.5,100,14
2017,9,28,8,231,1.9,42.2,100,15
2017,9,28,9,251,2,46,92.58,17
2017,9,28,10,24,2.1,48.3,86.37,18
2017,9,28,11,28,2.2,49,80.35,19
2017,9,28,12,257,2.2,49.4,75,20
2017,9,28,13,408,2.2,48.5,74.85,20
2017,9,28,14,336,2.2,44.6,75.17,20
2017,9,28,15,502,2.1,41.5,80.58,19
2017,9,28,16,197,2,39,87.12,18
2017,9,28,17,81,1.7,36.4,94.6,17
2017,9,28,18,0,1.5,35,100,15
2017,9,28,19,0,1.5,35.6,100,15
2017,9,28,20,0,1.6,36.3,100,15
2017,9,28,21,0,1.6,35.8,100,14
2017,9,28,22,0,1.8,35.9,100,14
2017,9,28,23,0,1.9,37.1,100,14
2017,9,29,0,0,1.8,42.2,100,14
2017,9,29,1,0,1.7,47,100,13
2017,9,29,2,0,1.4,49.3,100,13
2017,9,29,3,0,1.2,49.4,100,13
2017,9,29,4,0,1,48.3,100,13
2017,9,29,5,0,1,46.5,100,13
2017,9,29,6,0,1.1,43.9,100,13
2017,9,29,7,26,1.5,40.5,100,13
2017,9,29,8,59,2,45.5,96.85,15
2017,9,29,9,195,2.3,47.4,86.55,17
2017,9,29,10,170,2.5,49.7,76.89,19
2017,9,29,11,215,2.6,53.4,73.31,20
2017,9,29,12,301,2.5,57.6,69.44,21
2017,9,29,13,424,2.4,58.9,74.73,20
2017,9,29,14,252,2.4,55.4,76.35,20
2017,9,29,15,201,2.3,50.4,83.25,19
2017,9,29,16,180,2,46.5,91.29,18
2017,9,29,17,73,1.6,44.2,100,17
2017,9,29,18,0,1.4,41,100,16
2017,9,29,19,0,1.4,41.8,100,16
2017,9,29,20,0,1.6,41.4,100,16
2017,9,29,21,0,1.8,41.2,100,16
2017,9,29,22,0,1.8,42.6,100,15
2017,9,29,23,0,1.8,43,100,15
2017,9,30,0,0,1.8,44.1,100,15
2017,9,30,1,0,1.8,44.8,100,14
2017,9,30,2,0,1.7,42,100,14
2017,9,30,3,0,1.5,36.9,100,14
2017,9,30,4,0,1.4,31.4,100,14
2017,9,30,5,0,1.3,29.3,100,13
2017,9,30,6,0,1.4,30.7,100,13
2017,9,30,7,68,1.7,30.9,100,14
2017,9,30,8,183,1.8,30.3,93.7,15
2017,9,30,9,247,2,29.7,88.3,17
2017,9,30,10,399,2.1,28.7,83.49,18
2017,9,30,11,154,2.3,26,80.28,19
2017,9,30,12,492,2.5,23.6,82.01,19
2017,9,30,13,162,2.6,22.2,83.71,19
2017,9,30,14,318,2.7,22.4,91.07,18
2017,9,30,15,241,2.6,22.9,93.4,18
2017,9,30,16,175,2.3,22.5,100,17
2017,9,30,17,70,2.1,20.7,100,16
2017,9,30,18,0,2,20.6,100,16
2017,9,30,19,0,2,21.4,100,16
2017,9,30,20,0,1.9,23.7,100,15
2017,9,30,21,0,1.8,29.2,100,15
2017,9,30,22,0,1.7,35.9,100,15
2017,9,30,23,0,1.5,40,100,14
2018,9,15,0,0,0.6,7,93.39,14.5
2018,9,15,1,0,0.4,21,93.27,14.2
2018,9,15,2,0,0.3,40,92.79,14
2018,9,15,3,0,0.3,61,92.51,14
2018,9,15,4,0,0.3,89,92.28,14.1
2018,9,15,5,0,0.3,107,92.51,14
2018,9,15,6,4,0.3,121,90.33,14.3
2018,9,15,7,68,0.5,125,88.22,15.1
2018,9,15,8,183,0.6,135,84.96,16
2018,9,15,9,477,0.7,163,77.73,17.3
2018,9,15,10,720,0.8,180,70.19,18.5
2018,9,15,11,729,0.9,187,65.92,19.3
2018,9,15,12,886,1,190,64.41,19.7
2018,9,15,13,902,1.1,192,64.89,19.6
2018,9,15,14,607,1,189,66.54,19.3
2018,9,15,15,242,0.7,176,69.96,18.7
2018,9,15,16,219,0.5,144,75.02,18
2018,9,15,17,24,0.4,124,80,17.6
2018,9,15,18,4,0.3,109,88.42,16.4
2018,9,15,19,0,0.4,110,89.22,16
2018,9,15,20,0,0.5,117,90.78,15.6
2018,9,15,21,0,0.5,126,91.98,15.3
2018,9,15,22,0,0.5,143,92.61,15
2018,9,15,23,0,0.5,168,93.05,14.7
2018,9,16,0,0,0.4,194,92.84,14.5
2018,9,16,1,0,0.4,217,93.24,14.2
2018,9,16,2,0,0.4,232,93.1,14
2018,9,16,3,0,0.3,239,92.91,13.8
2018,9,16,4,0,0.3,241,92.29,13.7
2018,9,16,5,0,0.2,244,91.77,13.6
2018,9,16,6,7,0.3,258,88.09,14.1
2018,9,16,7,110,0.4,290,85.98,15.3
2018,9,16,8,196,0.4,177,80.65,16.6
2018,9,16,9,188,0.5,63,72.52,17.7
2018,9,16,10,598,0.7,91,66.73,18.7
2018,9,16,11,776,0.9,111,64.36,19.3
2018,9,16,12,612,1,126,64.87,19.3
2018,9,16,13,190,1,133,67,19
2018,9,16,14,94,1,137,69.49,18.6
2018,9,16,15,48,0.9,143,72.75,18.1
2018,9,16,16,59,0.7,148,77.68,17.5
2018,9,16,17,39,0.5,151,81.79,17.1
2018,9,16,18,4,0.3,149,89.86,15.9
2018,9,16,19,0,0.3,146,90.71,15.4
2018,9,16,20,0,0.4,145,91.01,15.1
2018,9,16,21,0,0.5,140,90.76,14.8
2018,9,16,22,0,0.5,139,90.7,14.4
2018,9,16,23,0,0.4,142,90.09,14
2018,9,17,0,0,0.4,145,89.65,13.6
2018,9,17,1,0,0.3,146,89.15,13.3
2018,9,17,2,0,0.4,147,88.5,13.1
2018,9,17,3,0,0.4,151,87.24,13
2018,9,17,4,0,0.5,148,87.33,12.8
2018,9,17,5,0,0.4,137,87.46,12.5
2018,9,17,6,6,0.5,138,82.06,13.2
2018,9,17,7,114,0.7,146,81.07,15.2
2018,9,17,8,272,1,148,70.11,17.5
2018,9,17,9,508,1,148,58.14,19.6
2018,9,17,10,704,1,144,51.71,21.2
2018,9,17,11,967,0.9,138,48.93,22.2
2018,9,17,12,900,0.7,129,48.38,22.6
2018,9,17,13,417,0.6,104,49.5,22.5
2018,9,17,14,100,0.5,57,53.06,21.7
2018,9,17,15,348,0.5,25,59.02,20.4
2018,9,17,16,43,0.6,18,66.96,19
2018,9,17,17,20,0.5,17,74.1,18.3
2018,9,17,18,3,0.4,20,86.08,16.6
2018,9,17,19,0,0.5,33,88.78,16
2018,9,17,20,0,0.6,45,89.86,15.6
2018,9,17,21,0,0.6,54,90.02,15.2
2018,9,17,22,0,0.6,63,90.22,14.9
2018,9,17,23,0,0.5,75,90.39,14.6
