2018,1,5,17,68,1.3,348,40.67,18.6
2018,1,5,18,0,0.9,24,54.35,14.4
2018,1,5,19,0,0.9,45,60.21,12.8
2018,1,5,20,0,0.8,64,63.61,11.7
2018,1,5,21,0,0.7,80,64.27,11.3
2018,1,5,22,0,0.4,96,64.63,11.1
2018,1,5,23,0,0.3,150,66.53,10.6
2018,1,6,0,0,0.4,199,69.46,9.9
2018,1,6,1,0,0.7,211,72.75,9.1
2018,1,6,2,0,0.7,228,74.52,8.6
2018,1,6,3,0,0.6,246,76.57,8.1
2018,1,6,4,0,0.7,261,78.87,7.6
2018,1,6,5,0,0.7,275,80.81,7.2
2018,1,6,6,0,0.7,286,81.21,7.1
2018,1,6,7,36,0.8,293,70.2,9.3
2018,1,6,8,242,1,321,54.65,13.5
2018,1,6,9,466,1.4,173,38.59,17.1
2018,1,6,10,652,1.7,8,29.61,19.2
2018,1,6,11,778,1.9,14,25.8,20.6
2018,1,6,12,832,1.9,16,23.5,21.6
2018,1,6,13,809,1.8,17,22.53,22
2018,1,6,14,709,1.7,17,22.5,21.9
2018,1,6,15,546,1.7,15,23.49,21.1
2018,1,6,16,337,1.5,14,26.64,19.1
2018,1,6,17,109,1.3,14,35.36,17.7
2018,1,6,18,0,1.2,21,53.12,12.4
2018,1,6,19,0,1,33,61.9,10.5
2018,1,6,20,0,0.9,46,68.24,9.4
2018,1,6,21,0,1,57,72.68,8.8
2018,1,6,22,0,0.8,65,76.15,8.3
2018,1,6,23,0,0.6,75,79.3,7.7
2018,1,7,0,0,0.4,90,81.32,7.2
2018,1,7,1,0,0.3,123,83.08,6.7
2018,1,7,2,0,0.3,187,85.68,6
2018,1,7,3,0,0.4,239,86.76,5.5
2018,1,7,4,0,0.5,258,87.27,5.1
2018,1,7,5,0,0.7,265,85.87,5
2018,1,7,6,0,0.8,263,82.88,5.3
2018,1,7,7,39,0.9,258,70.09,7.8
2018,1,7,8,254,1,268,54.13,12.3
2018,1,7,9,482,1,288,37.47,16.3
2018,1,7,10,670,1,293,25.4,19.1
2018,1,7,11,792,1.1,294,20.79,21
2018,1,7,12,845,1.2,300,18.7,22.3
2018,1,7,13,820,1.3,306,17.89,22.9
2018,1,7,14,722,1.4,311,18.09,22.8
2018,1,7,15,558,1.4,315,18.83,22.1
2018,1,7,16,346,1,321,21.88,19.8
2018,1,7,17,118,0.7,324,32.53,18
2018,1,7,18,0,0.5,295,44.47,13.6
2018,1,7,19,0,0.5,268,42.96,13.4
2018,1,7,20,0,0.6,247,42.4,12.8
2018,1,7,21,0,0.8,252,44.03,11.8
2018,1,7,22,0,0.9,266,44.88,11
2018,1,7,23,0,1,278,46.06,10.1
2018,1,8,0,0,1.1,290,47.02,9.3
2018,1,8,1,0,1.1,300,47.97,8.5
2018,1,8,2,0,1.2,309,49.26,7.6
2018,1,8,3,0,1.2,314,50.87,6.7
2018,1,8,4,0,1.2,318,52.27,6
2018,1,8,5,0,1.1,323,53.44,5.4
2018,1,8,6,0,0.9,326,51.66,5.6
2018,1,8,7,39,1,339,43.6,8.7
2018,1,8,8,251,1.9,183,33.29,13.8
2018,1,8,9,475,2.8,22,27.04,17.3
2018,1,8,10,658,3.1,32,25.04,19.3
2018,1,8,11,782,2.9,37,24.31,20.5
2018,1,8,12,833,2.7,40,23.98,21.3
2018,1,8,13,810,2.4,41,23.93,21.7
2018,1,8,14,712,2.3,41,24.37,21.6
2018,1,8,15,551,2.2,41,25.72,20.8
2018,1,8,16,342,1.9,40,29.58,18.7
2018,1,8,17,118,1.6,40,38.15,17.2
2018,1,8,18,0,1,42,54.93,12.1
2018,1,8,19,0,0.9,47,62.62,10.6
2018,1,8,20,0,0.9,55,70.19,9.4
2018,1,8,21,0,0.9,65,76.62,8.6
2018,1,8,22,0,1,77,80.19,8.1
2018,1,8,23,0,0.9,90,81.61,7.7
2018,1,9,0,0,0.7,100,81.18,7.4
2018,1,9,1,0,0.6,110,81.19,6.8
2018,1,9,2,0,0.5,124,81.19,6.1
2018,1,9,3,0,0.4,141,81.28,5.5
2018,1,9,4,0,0.4,156,80.74,5.1
2018,1,9,5,0,0.3,181,80.42,4.7
2018,1,9,6,0,0.2,102,77.66,4.7
2018,1,9,7,42,0.4,5,62.86,7.3
2018,1,9,8,264,0.6,22,44.38,11.9
2018,1,9,9,497,1,43,26.68,16.6
2018,1,9,10,687,1.2,49,15.28,20.1
2018,1,9,11,815,1.2,48,11.69,22.2
2018,1,9,12,869,1.2,46,10.34,23.4
2018,1,9,13,845,1.1,40,10.15,23.8
2018,1,9,14,742,1,30,10.67,23.6
2018,1,9,15,573,1,19,11.64,22.8
2018,1,9,16,357,0.7,12,14.58,20.2
2018,1,9,17,125,0.5,10,26.64,18.2
2018,1,9,18,0,0.4,347,35.41,13.7
2018,1,9,19,0,0.6,352,37.23,12.7
2018,1,9,20,0,0.6,348,39.1,11.9
2018,1,9,21,0,0.5,315,40.45,11.1
2018,1,9,22,0,0.6,272,40.87,10.4
2018,1,9,23,0,0.8,249,41.14,9.8
2018,1,10,0,0,1,242,41.9,9.2
2018,1,10,1,0,1.1,244,44.24,8.4
2018,1,10,2,0,1.2,252,46.66,7.8
2018,1,10,3,0,1.2,260,49.91,7.2
2018,1,10,4,0,1.2,266,53.68,6.7
2018,1,10,5,0,1.2,270,58.11,6.1
2018,1,10,6,0,1.2,273,60.21,6.1
2018,1,10,7,40,1.1,269,52.67,8.8
2018,1,10,8,259,1.2,266,42.18,13.7
2018,1,10,9,490,1.3,277,28.68,18
2018,1,10,10,681,1.2,288,16.95,21.1
2018,1,10,11,810,1.2,289,13.71,22.9
2018,1,10,12,861,1.3,283,12.84,24
2018,1,10,13,836,1.5,277,13.1,24.4
2018,1,10,14,733,1.6,273,14.29,24.2
2018,1,10,15,562,1.7,273,16.28,23.3
2018,1,10,16,347,1.3,273,21.27,20.7
2018,1,10,17,119,0.9,272,31.46,18.9
